id,prefectures,areacodes,areasin2000,prefectures2020,areacodes2020,areas,population,popmale,popfemale
3,01_Hokkaido,1634,2000.0,01_Hokkaido,1634,0221_Shikaoi-cho,5266.0,"2,572 ","2,694 "
3,01_Hokkaido,1635,2000.0,01_Hokkaido,1635,0222_Shintoku-cho,5817.0,"2,900 ","2,917 "
3,01_Hokkaido,1636,2000.0,01_Hokkaido,1636,0223_Shimizu-cho,9094.0,"4,478 ","4,616 "
3,01_Hokkaido,1637,2000.0,01_Hokkaido,1637,0224_Memuro-cho,18048.0,"8,612 ","9,436 "
3,01_Hokkaido,1638,2000.0,01_Hokkaido,1638,0225_Nakasatsunai-mura,3884.0,"1,880 ","2,004 "
3,01_Hokkaido,1639,2000.0,01_Hokkaido,1639,0226_Sarabetsu-mura,3080.0,"1,519 ","1,561 "
3,01_Hokkaido,1641,2000.0,01_Hokkaido,1641,0227_Taiki-cho,5420.0,"2,714 ","2,706 "
3,01_Hokkaido,1642,2000.0,01_Hokkaido,1642,0228_Hiroo-cho,6387.0,"3,096 ","3,291 "
3,01_Hokkaido,1643,,01_Hokkaido,1643,0229_Makubetsu-cho,25766.0,"12,243 ","13,523 "
9,01_Hokkaido,1640,2000.0,01_Hokkaido,1643,0230_(Municipalities as of 2000) Churui-mura,1427.0,698 ,729 
9,01_Hokkaido,1643,2000.0,01_Hokkaido,1643,0231_(Municipalities as of 2000) Makubetsu-cho,24339.0,"11,545 ","12,794 "
3,01_Hokkaido,1644,2000.0,01_Hokkaido,1644,0232_Ikeda-cho,6294.0,"2,967 ","3,327 "
3,01_Hokkaido,1645,2000.0,01_Hokkaido,1645,0233_Toyokoro-cho,3022.0,"1,478 ","1,544 "
3,01_Hokkaido,1646,2000.0,01_Hokkaido,1646,0234_Hombetsu-cho,6618.0,"3,228 ","3,390 "
3,01_Hokkaido,1647,2000.0,01_Hokkaido,1647,0235_Ashoro-cho,6563.0,"3,215 ","3,348 "
3,01_Hokkaido,1648,2000.0,01_Hokkaido,1648,0236_Rikubetsu-cho,2264.0,"1,138 ","1,126 "
3,01_Hokkaido,1649,2000.0,01_Hokkaido,1649,0237_Urahoro-cho,4387.0,"2,138 ","2,249 "
3,01_Hokkaido,1661,2000.0,01_Hokkaido,1661,0238_Kushiro-cho,19105.0,"9,101 ","10,004 "
3,01_Hokkaido,1662,2000.0,01_Hokkaido,1662,0239_Akkeshi-cho,8892.0,"4,173 ","4,719 "
3,01_Hokkaido,1663,2000.0,01_Hokkaido,1663,0240_Hamanaka-cho,5507.0,"2,726 ","2,781 "
3,01_Hokkaido,1664,2000.0,01_Hokkaido,1664,0241_Shibecha-cho,7230.0,"3,471 ","3,759 "
3,01_Hokkaido,1665,2000.0,01_Hokkaido,1665,0242_Teshikaga-cho,6955.0,"3,314 ","3,641 "
3,01_Hokkaido,1667,2000.0,01_Hokkaido,1667,0243_Tsurui-mura,2558.0,"1,254 ","1,304 "
3,01_Hokkaido,1668,2000.0,01_Hokkaido,1668,0244_Shiranuka-cho,7289.0,"3,414 ","3,875 "
3,01_Hokkaido,1691,2000.0,01_Hokkaido,1691,0245_Betsukai-cho,14380.0,"7,286 ","7,094 "
3,01_Hokkaido,1692,2000.0,01_Hokkaido,1692,0246_Nakashibetsu-cho,23010.0,"11,339 ","11,671 "
3,01_Hokkaido,1693,2000.0,01_Hokkaido,1693,0247_Shibetsu-cho,5023.0,"2,465 ","2,558 "
3,01_Hokkaido,1694,2000.0,01_Hokkaido,1694,0248_Rausu-cho,4722.0,"2,346 ","2,376 "
a,02_Aomori-ken,2000,2000.0,02_Aomori-ken,2000,0249_Aomori-ken,1237984.0,"583,402 ","654,582 "
2,02_Aomori-ken,2201,,02_Aomori-ken,2201,0250_Aomori-shi,275192.0,"128,049 ","147,143 "
9,02_Aomori-ken,2201,2000.0,02_Aomori-ken,2201,0251_(Municipalities as of 2000) Aomori-shi,258064.0,"119,995 ","138,069 "
9,02_Aomori-ken,2364,2000.0,02_Aomori-ken,2201,0252_(Municipalities as of 2000) Namioka-machi,17128.0,"8,054 ","9,074 "
2,02_Aomori-ken,2202,,02_Aomori-ken,2202,0253_Hirosaki-shi,168466.0,"77,251 ","91,215 "
9,02_Aomori-ken,2202,2000.0,02_Aomori-ken,2202,0254_(Municipalities as of 2000) Hirosaki-shi,155163.0,"71,163 ","84,000 "
9,02_Aomori-ken,2341,2000.0,02_Aomori-ken,2202,0255_(Municipalities as of 2000) Iwaki-machi,10187.0,"4,657 ","5,530 "
9,02_Aomori-ken,2342,2000.0,02_Aomori-ken,2202,0256_(Municipalities as of 2000) Soma-mura,3116.0,"1,431 ","1,685 "
2,02_Aomori-ken,2203,,02_Aomori-ken,2203,0257_Hachinohe-shi,223415.0,"106,818 ","116,597 "
9,02_Aomori-ken,2203,2000.0,02_Aomori-ken,2203,0258_(Municipalities as of 2000) Hachinohe-shi,218718.0,"104,564 ","114,154 "
9,02_Aomori-ken,2448,2000.0,02_Aomori-ken,2203,0259_(Municipalities as of 2000) Nango-mura,4697.0,"2,254 ","2,443 "
2,02_Aomori-ken,2204,2000.0,02_Aomori-ken,2204,0260_Kuroishi-shi,31946.0,"14,789 ","17,157 "
2,02_Aomori-ken,2205,,02_Aomori-ken,2205,0261_Goshogawara-shi,51415.0,"23,252 ","28,163 "
9,02_Aomori-ken,2205,2000.0,02_Aomori-ken,2205,0262_(Municipalities as of 2000) Goshogawara-shi,41926.0,"18,975 ","22,951 "
9,02_Aomori-ken,2382,2000.0,02_Aomori-ken,2205,0263_(Municipalities as of 2000) Kanagi-machi,7699.0,"3,449 ","4,250 "
9,02_Aomori-ken,2385,2000.0,02_Aomori-ken,2205,0264_(Municipalities as of 2000) Shiura-mura,1790.0,828 ,962 
2,02_Aomori-ken,2206,,02_Aomori-ken,2206,0265_Towada-shi,60378.0,"28,685 ","31,693 "
9,02_Aomori-ken,2206,2000.0,02_Aomori-ken,2206,0266_(Municipalities as of 2000) Towada-shi,56695.0,"26,914 ","29,781 "
9,02_Aomori-ken,2404,2000.0,02_Aomori-ken,2206,0267_(Municipalities as of 2000) Towadako-machi,3683.0,"1,771 ","1,912 "
2,02_Aomori-ken,2207,2000.0,02_Aomori-ken,2207,0268_Misawa-shi,39152.0,"19,602 ","19,550 "
2,02_Aomori-ken,2208,,02_Aomori-ken,2208,0269_Mutsu-shi,54103.0,"26,104 ","27,999 "
9,02_Aomori-ken,2208,2000.0,02_Aomori-ken,2208,0270_(Municipalities as of 2000) Mutsu-shi,43574.0,"21,297 ","22,277 "
9,02_Aomori-ken,2421,2000.0,02_Aomori-ken,2208,0271_(Municipalities as of 2000) Kawauchi-machi,3332.0,"1,570 ","1,762 "
9,02_Aomori-ken,2422,2000.0,02_Aomori-ken,2208,0272_(Municipalities as of 2000) Ohata-machi,5976.0,"2,695 ","3,281 "
9,02_Aomori-ken,2427,2000.0,02_Aomori-ken,2208,0273_(Municipalities as of 2000) Wakinosawa-mura,1221.0,542 ,679 
2,02_Aomori-ken,2209,,02_Aomori-ken,2209,0274_Tsugaru-shi,30934.0,"14,363 ","16,571 "
9,02_Aomori-ken,2322,2000.0,02_Aomori-ken,2209,0275_(Municipalities as of 2000) Kizukuri-machi,14270.0,"6,563 ","7,707 "
9,02_Aomori-ken,2324,2000.0,02_Aomori-ken,2209,0276_(Municipalities as of 2000) Morita-mura,3918.0,"1,848 ","2,070 "
9,02_Aomori-ken,2326,2000.0,02_Aomori-ken,2209,0277_(Municipalities as of 2000) Kashiwa-mura,5122.0,"2,356 ","2,766 "
9,02_Aomori-ken,2327,2000.0,02_Aomori-ken,2209,0278_(Municipalities as of 2000) Inagaki-mura,3493.0,"1,580 ","1,913 "
9,02_Aomori-ken,2328,2000.0,02_Aomori-ken,2209,0279_(Municipalities as of 2000) Shariki-mura,4131.0,"2,016 ","2,115 "
2,02_Aomori-ken,2210,,02_Aomori-ken,2210,0280_Hirakawa-shi,30567.0,"14,188 ","16,379 "
9,02_Aomori-ken,2363,2000.0,02_Aomori-ken,2210,0281_(Municipalities as of 2000) Onoe-machi,9063.0,"4,200 ","4,863 "
9,02_Aomori-ken,2365,2000.0,02_Aomori-ken,2210,0282_(Municipalities as of 2000) Hiraka-machi,19320.0,"9,016 ","10,304 "
9,02_Aomori-ken,2368,2000.0,02_Aomori-ken,2210,0283_(Municipalities as of 2000) Ikarigaseki-mura,2184.0,972 ,"1,212 "
3,02_Aomori-ken,2301,2000.0,02_Aomori-ken,2301,0284_Hiranai-machi,10126.0,"4,818 ","5,308 "
3,02_Aomori-ken,2303,2000.0,02_Aomori-ken,2303,0285_Imabetsu-machi,2334.0,"1,119 ","1,215 "
3,02_Aomori-ken,2304,2000.0,02_Aomori-ken,2304,0286_Yomogita-mura,2540.0,"1,211 ","1,329 "
3,02_Aomori-ken,2307,,02_Aomori-ken,2307,0287_Sotogahama-machi,5401.0,"2,527 ","2,874 "
9,02_Aomori-ken,2302,2000.0,02_Aomori-ken,2307,0288_(Municipalities as of 2000) Kanita-machi,2610.0,"1,181 ","1,429 "
9,02_Aomori-ken,2305,2000.0,02_Aomori-ken,2307,0289_(Municipalities as of 2000) Tairadate-mura,1347.0,663 ,684 
9,02_Aomori-ken,2306,2000.0,02_Aomori-ken,2307,0290_(Municipalities as of 2000) Minmaya-mura,1444.0,683 ,761 
3,02_Aomori-ken,2321,2000.0,02_Aomori-ken,2321,0291_Ajigasawa-machi,9044.0,"4,145 ","4,899 "
3,02_Aomori-ken,2323,,02_Aomori-ken,2323,0292_Fukaura-machi,7346.0,"3,397 ","3,949 "
9,02_Aomori-ken,2323,2000.0,02_Aomori-ken,2323,0293_(Municipalities as of 2000) Fukaura-machi,5660.0,"2,630 ","3,030 "
9,02_Aomori-ken,2325,2000.0,02_Aomori-ken,2323,0294_(Municipalities as of 2000) Iwasaki-mura,1686.0,767 ,919 
3,02_Aomori-ken,2343,2000.0,02_Aomori-ken,2343,0295_Nishimeya-mura,1265.0,589 ,676 
3,02_Aomori-ken,2361,,02_Aomori-ken,2361,0296_Fujisaki-machi,14573.0,"6,748 ","7,825 "
9,02_Aomori-ken,2361,2000.0,02_Aomori-ken,2361,0297_(Municipalities as of 2000) Fujisaki-machi,8655.0,"3,993 ","4,662 "
9,02_Aomori-ken,2366,2000.0,02_Aomori-ken,2361,0298_(Municipalities as of 2000) Tokiwa-mura,5918.0,"2,755 ","3,163 "
3,02_Aomori-ken,2362,2000.0,02_Aomori-ken,2362,0299_Owani-machi,8665.0,"3,934 ","4,731 "
3,02_Aomori-ken,2367,2000.0,02_Aomori-ken,2367,0300_Inakadate-mura,7326.0,"3,425 ","3,901 "
3,02_Aomori-ken,2381,2000.0,02_Aomori-ken,2381,0301_Itayanagi-machi,12700.0,"5,806 ","6,894 "
3,02_Aomori-ken,2384,2000.0,02_Aomori-ken,2384,0302_Tsuruta-machi,12074.0,"5,553 ","6,521 "
3,02_Aomori-ken,2387,,02_Aomori-ken,2387,0303_Nakadomari-machi,9657.0,"4,432 ","5,225 "
9,02_Aomori-ken,2383,2000.0,02_Aomori-ken,2387,0304_(Municipalities as of 2000) Nakasato-machi,7250.0,"3,313 ","3,937 "
9,02_Aomori-ken,2386,2000.0,02_Aomori-ken,2387,0305_(Municipalities as of 2000) Kodomari-mura,2407.0,"1,119 ","1,288 "
3,02_Aomori-ken,2401,2000.0,02_Aomori-ken,2401,0306_Noheji-machi,12374.0,"5,776 ","6,598 "
3,02_Aomori-ken,2402,,02_Aomori-ken,2402,0307_Shichinohe-machi,14556.0,"6,964 ","7,592 "
9,02_Aomori-ken,2402,2000.0,02_Aomori-ken,2402,0308_(Municipalities as of 2000) Shichinohe-machi,8166.0,"3,886 ","4,280 "
9,02_Aomori-ken,2409,2000.0,02_Aomori-ken,2402,0309_(Municipalities as of 2000) Temmabayashi-mura,6390.0,"3,078 ","3,312 "
3,02_Aomori-ken,2405,2000.0,02_Aomori-ken,2405,0310_Rokunohe-machi,10447.0,"5,084 ","5,363 "
3,02_Aomori-ken,2406,2000.0,02_Aomori-ken,2406,0311_Yokohama-machi,4229.0,"2,071 ","2,158 "
3,02_Aomori-ken,2408,,02_Aomori-ken,2408,0312_Tohoku-machi,16428.0,"7,846 ","8,582 "
9,02_Aomori-ken,2407,2000.0,02_Aomori-ken,2408,0313_(Municipalities as of 2000) Kamikita-machi,8368.0,"3,985 ","4,383 "
9,02_Aomori-ken,2408,2000.0,02_Aomori-ken,2408,0314_(Municipalities as of 2000) Tohoku-machi,8060.0,"3,861 ","4,199 "
3,02_Aomori-ken,2411,2000.0,02_Aomori-ken,2411,0315_Rokkasho-mura,10367.0,"5,910 ","4,457 "
3,02_Aomori-ken,2412,,02_Aomori-ken,2412,0316_Oirase-cho,24273.0,"11,627 ","12,646 "
9,02_Aomori-ken,2403,2000.0,02_Aomori-ken,2412,0317_(Municipalities as of 2000) Momoishi-machi,8548.0,"4,070 ","4,478 "
9,02_Aomori-ken,2410,2000.0,02_Aomori-ken,2412,0318_(Municipalities as of 2000) Shimoda-machi,15725.0,"7,557 ","8,168 "
3,02_Aomori-ken,2423,2000.0,02_Aomori-ken,2423,0319_Oma-machi,4718.0,"2,375 ","2,343 "
3,02_Aomori-ken,2424,2000.0,02_Aomori-ken,2424,0320_Higashidoori-mura,5955.0,"3,162 ","2,793 "
3,02_Aomori-ken,2425,2000.0,02_Aomori-ken,2425,0321_Kazamaura-mura,1636.0,779 ,857 
3,02_Aomori-ken,2426,2000.0,02_Aomori-ken,2426,0322_Sai-mura,1788.0,883 ,905 
3,02_Aomori-ken,2441,2000.0,02_Aomori-ken,2441,0323_Sannohe-machi,9082.0,"4,288 ","4,794 "
3,02_Aomori-ken,2442,,02_Aomori-ken,2442,0324_Gonohe-machi,16042.0,"7,676 ","8,366 "
9,02_Aomori-ken,2442,2000.0,02_Aomori-ken,2442,0325_(Municipalities as of 2000) Gonohe-machi,13459.0,"6,468 ","6,991 "
9,02_Aomori-ken,2449,2000.0,02_Aomori-ken,2442,0326_(Municipalities as of 2000) Kuraishi-mura,2583.0,"1,208 ","1,375 "
3,02_Aomori-ken,2443,2000.0,02_Aomori-ken,2443,0327_Takko-machi,4968.0,"2,376 ","2,592 "
3,02_Aomori-ken,2445,,02_Aomori-ken,2445,0328_Nambu-cho,16809.0,"7,884 ","8,925 "
9,02_Aomori-ken,2444,2000.0,02_Aomori-ken,2445,0329_(Municipalities as of 2000) Nagawa-machi,6761.0,"3,204 ","3,557 "
9,02_Aomori-ken,2445,2000.0,02_Aomori-ken,2445,0330_(Municipalities as of 2000) Nambu-machi,4325.0,"2,037 ","2,288 "
9,02_Aomori-ken,2447,2000.0,02_Aomori-ken,2445,0331_(Municipalities as of 2000) Fukuchi-mura,5723.0,"2,643 ","3,080 "
3,02_Aomori-ken,2446,2000.0,02_Aomori-ken,2446,0332_Hashikami-cho,13496.0,"6,827 ","6,669 "
3,02_Aomori-ken,2450,2000.0,02_Aomori-ken,2450,0333_Shingo-mura,2197.0,"1,069 ","1,128 "
a,03_Iwate-ken,3000,2000.0,03_Iwate-ken,3000,0334_Iwate-ken,1210534.0,"582,952 ","627,582 "
2,03_Iwate-ken,3201,,03_Iwate-ken,3201,0335_Morioka-shi,289731.0,"136,919 ","152,812 "
9,03_Iwate-ken,3201,2000.0,03_Iwate-ken,3201,0336_(Municipalities as of 2000) Morioka-shi,278398.0,"131,484 ","146,914 "
9,03_Iwate-ken,3307,2000.0,03_Iwate-ken,3201,0337_(Municipalities as of 2000) Tamayama-mura,11333.0,"5,435 ","5,898 "
2,03_Iwate-ken,3202,,03_Iwate-ken,3202,0338_Miyako-shi,50369.0,"24,381 ","25,988 "
9,03_Iwate-ken,3202,2000.0,03_Iwate-ken,3202,0339_(Municipalities as of 2000) Miyako-shi,43162.0,"20,836 ","22,326 "
9,03_Iwate-ken,3481,2000.0,03_Iwate-ken,3202,0340_(Municipalities as of 2000) Taro-cho,2729.0,"1,331 ","1,398 "
9,03_Iwate-ken,3486,2000.0,03_Iwate-ken,3202,0341_(Municipalities as of 2000) Niisato-mura,2419.0,"1,185 ","1,234 "
9,03_Iwate-ken,3487,2000.0,03_Iwate-ken,3202,0342_(Municipalities as of 2000) Kawai-mura,2059.0,"1,029 ","1,030 "
2,03_Iwate-ken,3203,,03_Iwate-ken,3203,0343_Ofunato-shi,34728.0,"16,679 ","18,049 "
9,03_Iwate-ken,3203,2000.0,03_Iwate-ken,3203,0344_(Municipalities as of 2000) Ofunato-shi,29171.0,"13,985 ","15,186 "
9,03_Iwate-ken,3442,2000.0,03_Iwate-ken,3203,0345_(Municipalities as of 2000) Sanriku-cho,5557.0,"2,694 ","2,863 "
2,03_Iwate-ken,3205,,03_Iwate-ken,3205,0346_Hanamaki-shi,93193.0,"44,423 ","48,770 "
9,03_Iwate-ken,3205,2000.0,03_Iwate-ken,3205,0347_(Municipalities as of 2000) Hanamaki-shi,67147.0,"32,109 ","35,038 "
9,03_Iwate-ken,3341,2000.0,03_Iwate-ken,3205,0348_(Municipalities as of 2000) Ohasama-machi,4686.0,"2,230 ","2,456 "
9,03_Iwate-ken,3342,2000.0,03_Iwate-ken,3205,0349_(Municipalities as of 2000) Ishidoriya-cho,13484.0,"6,344 ","7,140 "
9,03_Iwate-ken,3361,2000.0,03_Iwate-ken,3205,0350_(Municipalities as of 2000) Towa-cho,7876.0,"3,740 ","4,136 "
2,03_Iwate-ken,3206,2000.0,03_Iwate-ken,3206,0351_Kitakami-shi,93045.0,"46,852 ","46,193 "
2,03_Iwate-ken,3207,,03_Iwate-ken,3207,0352_Kuji-shi,33043.0,"15,883 ","17,160 "
9,03_Iwate-ken,3207,2000.0,03_Iwate-ken,3207,0353_(Municipalities as of 2000) Kuji-shi,30830.0,"14,832 ","15,998 "
9,03_Iwate-ken,3504,2000.0,03_Iwate-ken,3207,0354_(Municipalities as of 2000) Yamagata-mura,2213.0,"1,051 ","1,162 "
2,03_Iwate-ken,3208,,03_Iwate-ken,3208,0355_Tono-shi,25366.0,"12,222 ","13,144 "
9,03_Iwate-ken,3208,2000.0,03_Iwate-ken,3208,0356_(Municipalities as of 2000) Tono-shi,21452.0,"10,362 ","11,090 "
9,03_Iwate-ken,3462,2000.0,03_Iwate-ken,3208,0357_(Municipalities as of 2000) Miyamori-mura,3914.0,"1,860 ","2,054 "
2,03_Iwate-ken,3209,,03_Iwate-ken,3209,0358_Ichinoseki-shi,111932.0,"54,254 ","57,678 "
9,03_Iwate-ken,3209,2000.0,03_Iwate-ken,3209,0359_(Municipalities as of 2000) Ichinoseki-shi,55942.0,"26,989 ","28,953 "
9,03_Iwate-ken,3401,2000.0,03_Iwate-ken,3209,0360_(Municipalities as of 2000) Hanaizumi-machi,12167.0,"5,864 ","6,303 "
9,03_Iwate-ken,3421,2000.0,03_Iwate-ken,3209,0361_(Municipalities as of 2000) Daito-cho,12318.0,"6,007 ","6,311 "
9,03_Iwate-ken,3422,2000.0,03_Iwate-ken,3209,0362_(Municipalities as of 2000) Fujisawa-cho,7331.0,"3,621 ","3,710 "
9,03_Iwate-ken,3423,2000.0,03_Iwate-ken,3209,0363_(Municipalities as of 2000) Senmaya-cho,10139.0,"4,997 ","5,142 "
9,03_Iwate-ken,3424,2000.0,03_Iwate-ken,3209,0364_(Municipalities as of 2000) Higashiyama-cho,6161.0,"2,962 ","3,199 "
9,03_Iwate-ken,3425,2000.0,03_Iwate-ken,3209,0365_(Municipalities as of 2000) Murone-mura,4550.0,"2,175 ","2,375 "
9,03_Iwate-ken,3426,2000.0,03_Iwate-ken,3209,0366_(Municipalities as of 2000) Kawasaki-mura,3324.0,"1,639 ","1,685 "
2,03_Iwate-ken,3210,2000.0,03_Iwate-ken,3210,0367_Rikuzentakata-shi,18262.0,"8,831 ","9,431 "
2,03_Iwate-ken,3211,2000.0,03_Iwate-ken,3211,0368_Kamaishi-shi,32078.0,"15,369 ","16,709 "
2,03_Iwate-ken,3213,,03_Iwate-ken,3213,0369_Ninohe-shi,25513.0,"11,993 ","13,520 "
9,03_Iwate-ken,3213,2000.0,03_Iwate-ken,3213,0370_(Municipalities as of 2000) Ninohe-shi,21920.0,"10,281 ","11,639 "
9,03_Iwate-ken,3521,2000.0,03_Iwate-ken,3213,0371_(Municipalities as of 2000) Joboji-machi,3593.0,"1,712 ","1,881 "
2,03_Iwate-ken,3214,,03_Iwate-ken,3214,0372_Hachimantai-shi,24023.0,"11,509 ","12,514 "
9,03_Iwate-ken,3304,2000.0,03_Iwate-ken,3214,0373_(Municipalities as of 2000) Nishine-cho,14629.0,"7,044 ","7,585 "
9,03_Iwate-ken,3306,2000.0,03_Iwate-ken,3214,0374_(Municipalities as of 2000) Matsuo-mura,5342.0,"2,536 ","2,806 "
9,03_Iwate-ken,3523,2000.0,03_Iwate-ken,3214,0375_(Municipalities as of 2000) Ashiro-cho,4052.0,"1,929 ","2,123 "
2,03_Iwate-ken,3215,,03_Iwate-ken,3215,0376_Oshu-shi,112937.0,"54,840 ","58,097 "
9,03_Iwate-ken,3204,2000.0,03_Iwate-ken,3215,0377_(Municipalities as of 2000) Mizusawa-shi,54787.0,"26,405 ","28,382 "
9,03_Iwate-ken,3212,2000.0,03_Iwate-ken,3215,0378_(Municipalities as of 2000) Esashi-shi,26945.0,"13,264 ","13,681 "
9,03_Iwate-ken,3382,2000.0,03_Iwate-ken,3215,0379_(Municipalities as of 2000) Maesawa-cho,12933.0,"6,298 ","6,635 "
9,03_Iwate-ken,3383,2000.0,03_Iwate-ken,3215,0380_(Municipalities as of 2000) Isawa-cho,14536.0,"7,068 ","7,468 "
9,03_Iwate-ken,3384,2000.0,03_Iwate-ken,3215,0381_(Municipalities as of 2000) Koromogawa-mura,3736.0,"1,805 ","1,931 "
2,03_Iwate-ken,3305,,03_Iwate-ken,3216,0382_Takizawa-shi,55579.0,"27,146 ","28,433 "
9,03_Iwate-ken,3305,2000.0,03_Iwate-ken,3216,0383_(Municipalities as of 2000) Takizawa-mura,55579.0,"27,146 ","28,433 "
3,03_Iwate-ken,3301,2000.0,03_Iwate-ken,3301,0384_Shizukuishi-cho,15731.0,"7,505 ","8,226 "
3,03_Iwate-ken,3302,2000.0,03_Iwate-ken,3302,0385_Kuzumaki-machi,5634.0,"2,731 ","2,903 "
3,03_Iwate-ken,3303,2000.0,03_Iwate-ken,3303,0386_Iwate-machi,12285.0,"5,970 ","6,315 "
3,03_Iwate-ken,3321,2000.0,03_Iwate-ken,3321,0387_Shiwa-cho,32147.0,"15,390 ","16,757 "
3,03_Iwate-ken,3322,2000.0,03_Iwate-ken,3322,0388_Yahaba-cho,28056.0,"13,337 ","14,719 "
3,03_Iwate-ken,3366,,03_Iwate-ken,3366,0389_Nishiwaga-machi,5134.0,"2,380 ","2,754 "
9,03_Iwate-ken,3363,2000.0,03_Iwate-ken,3366,0390_(Municipalities as of 2000) Yuda-machi,2572.0,"1,183 ","1,389 "
9,03_Iwate-ken,3365,2000.0,03_Iwate-ken,3366,0391_(Municipalities as of 2000) Sawauchi-mura,2562.0,"1,197 ","1,365 "
3,03_Iwate-ken,3381,2000.0,03_Iwate-ken,3381,0392_Kanegasaki-cho,15535.0,"8,030 ","7,505 "
3,03_Iwate-ken,3402,2000.0,03_Iwate-ken,3402,0393_Hiraizumi-cho,7252.0,"3,500 ","3,752 "
3,03_Iwate-ken,3441,2000.0,03_Iwate-ken,3441,0394_Sumita-cho,5045.0,"2,470 ","2,575 "
3,03_Iwate-ken,3461,2000.0,03_Iwate-ken,3461,0395_Otsuchi-cho,11004.0,"5,234 ","5,770 "
3,03_Iwate-ken,3482,2000.0,03_Iwate-ken,3482,0396_Yamada-machi,14320.0,"6,898 ","7,422 "
3,03_Iwate-ken,3483,2000.0,03_Iwate-ken,3483,0397_Iwaizumi-cho,8726.0,"4,327 ","4,399 "
3,03_Iwate-ken,3484,2000.0,03_Iwate-ken,3484,0398_Tanohata-mura,3059.0,"1,527 ","1,532 "
3,03_Iwate-ken,3485,2000.0,03_Iwate-ken,3485,0399_Fudai-mura,2487.0,"1,244 ","1,243 "
3,03_Iwate-ken,3501,2000.0,03_Iwate-ken,3501,0400_Karumai-machi,8421.0,"4,090 ","4,331 "
3,03_Iwate-ken,3503,2000.0,03_Iwate-ken,3503,0401_Noda-mura,3936.0,"1,863 ","2,073 "
3,03_Iwate-ken,3506,2000.0,03_Iwate-ken,3506,0402_Kunohe-mura,5378.0,"2,556 ","2,822 "
3,03_Iwate-ken,3507,,03_Iwate-ken,3507,0403_Hirono-cho,15091.0,"7,101 ","7,990 "
9,03_Iwate-ken,3502,2000.0,03_Iwate-ken,3507,0404_(Municipalities as of 2000) Taneichi-machi,10431.0,"4,852 ","5,579 "
9,03_Iwate-ken,3505,2000.0,03_Iwate-ken,3507,0405_(Municipalities as of 2000) Ono-mura,4660.0,"2,249 ","2,411 "
3,03_Iwate-ken,3524,2000.0,03_Iwate-ken,3524,0406_Ichinohe-machi,11494.0,"5,498 ","5,996 "
a,04_Miyagi-ken,4000,2000.0,04_Miyagi-ken,4000,0407_Miyagi-ken,2301996.0,"1,122,598 ","1,179,398 "
1,04_Miyagi-ken,4100,2000.0,04_Miyagi-ken,4100,0408_Sendai-shi,1096704.0,"531,617 ","565,087 "
0,04_Miyagi-ken,4101,2000.0,04_Miyagi-ken,4101,0409_Sendai-shi Aoba-ku,311590.0,"150,932 ","160,658 "
0,04_Miyagi-ken,4102,2000.0,04_Miyagi-ken,4102,0410_Sendai-shi Miyagino-ku,196732.0,"96,341 ","100,391 "
0,04_Miyagi-ken,4103,2000.0,04_Miyagi-ken,4103,0411_Sendai-shi Wakabayashi-ku,141475.0,"69,633 ","71,842 "
0,04_Miyagi-ken,4104,2000.0,04_Miyagi-ken,4104,0412_Sendai-shi Taihaku-ku,234758.0,"112,968 ","121,790 "
0,04_Miyagi-ken,4105,2000.0,04_Miyagi-ken,4105,0413_Sendai-shi Izumi-ku,212149.0,"101,743 ","110,406 "
2,04_Miyagi-ken,4202,,04_Miyagi-ken,4202,0414_Ishinomaki-shi,140151.0,"68,338 ","71,813 "
9,04_Miyagi-ken,4202,2000.0,04_Miyagi-ken,4202,0415_(Municipalities as of 2000) Ishinomaki-shi,99904.0,"48,687 ","51,217 "
9,04_Miyagi-ken,4561,2000.0,04_Miyagi-ken,4202,0416_(Municipalities as of 2000) Kahoku-cho,9878.0,"4,809 ","5,069 "
9,04_Miyagi-ken,4563,2000.0,04_Miyagi-ken,4202,0417_(Municipalities as of 2000) Ogatsu-cho,1031.0,484 ,547 
9,04_Miyagi-ken,4564,2000.0,04_Miyagi-ken,4202,0418_(Municipalities as of 2000) Kanan-cho,18481.0,"8,933 ","9,548 "
9,04_Miyagi-ken,4565,2000.0,04_Miyagi-ken,4202,0419_(Municipalities as of 2000) Mono-cho,6629.0,"3,282 ","3,347 "
9,04_Miyagi-ken,4567,2000.0,04_Miyagi-ken,4202,0420_(Municipalities as of 2000) Kitakami-machi,2135.0,"1,045 ","1,090 "
9,04_Miyagi-ken,4582,2000.0,04_Miyagi-ken,4202,0421_(Municipalities as of 2000) Oshika-cho,2093.0,"1,098 ",995 
2,04_Miyagi-ken,4203,2000.0,04_Miyagi-ken,4203,0422_Shiogama-shi,52203.0,"24,877 ","27,326 "
2,04_Miyagi-ken,4205,,04_Miyagi-ken,4205,0423_Kesennuma-shi,61147.0,"29,905 ","31,242 "
9,04_Miyagi-ken,4205,2000.0,04_Miyagi-ken,4205,0424_(Municipalities as of 2000) Kesennuma-shi,46207.0,"22,659 ","23,548 "
9,04_Miyagi-ken,4603,2000.0,04_Miyagi-ken,4205,0425_(Municipalities as of 2000) Motoyoshi-cho,9294.0,"4,516 ","4,778 "
